"X...ID";"ClassNr";"DateSW16";"DateEW16";"DateRW16";"ComplW16";"Grade";"Sex";"AgeW1";"ETH01";"ETH03";"EduLevel";"CnstCD";"StateW16";"NAccID";"NAccAD";"NAccSD";"WebD";"MailD";"CheckD";"ErrorD";"UseablD";"TypeD1";"TypeD2";"TypeD3";"TypeOD1";"TypeOD2";"TypeOD3";"StateW1";"StateW2";"StateW3";"StateW4";"StateW5";"StateW6";"StateW7";"StateW8";"StateW9";"StateW10";"StateW11";"StateW12";"StateW13";"StateW14";"StateW15";"ComplW1";"ComplW2";"ComplW3";"ComplW4";"ComplW5";"ComplW6";"ComplW7";"ComplW8";"ComplW9";"ComplW10";"ComplW11";"ComplW12";"ComplW13";"ComplW14";"ComplW15";"DateRW13";"DateRW14";"BirthM";"BirthY";"BirthD";"ETH02";"ETH04";"AWB01W1";"AWB01W14";"CWB01W1";"CWB01W14";"PAF01W1";"NAF01W1";"PAF02W1";"NAF02W1";"PAF03W1";"NAF03W1";"PAF04W1";"NAF04W1";"PAF05W1";"NAF05W1";"PAF06W1";"NAF06W1";"PAF07W1";"NAF07W1";"SEE01W1";"SEE02W1";"SEE03W1";"SEE04W1";"SEE01W1R";"SEE04W1R";"SEE01W14";"SEE02W14";"SEE03W14";"SEE04W14";"SEE01W14R";"SEE04W14R";"LON01W1";"LON02W1";"LON03W1";"LON04W1";"LON05W1";"LON01W14";"LON02W14";"LON03W14";"LON04W14";"LON05W14";"SRT01W1";"SRT02W1";"SRT03W1";"SRT04W1";"SRT05W1";"SRT06W1";"SRT07W1";"SRT08W1";"SRT09W1";"SRT01W14";"SRT02W14";"SRT03W14";"SRT04W14";"SRT05W14";"SRT06W14";"SRT07W14";"SRT08W14";"SRT09W14";"SRT02W1R";"SRT04W1R";"SRT05W1R";"SRT07W1R";"SRT08W1R";"SRT02W14R";"SRT04W14R";"SRT05W14R";"SRT07W14R";"SRT08W14R";"SCP01W1";"SCP02W1";"SCP03W1";"MPT01W1";"MPT02W1";"MPT01W14";"MPS01W1";"MPS02W1";"MPS03W1";"MPS04W1";"MPS05W1";"INTGDW1";"INTGFW1";"INTGMW1";"SNTGDW1";"SNTGFW1";"SNTGMW1";"WATGDW1";"WATGFW1";"WATGMW1";"YTTGDW1";"YTTGFW1";"YTTGMW1";"INPD1W1";"INAD1W1";"INPD2W1";"INAD2W1";"INPF1W1";"INAF1W1";"INPF2W1";"INAF2W1";"INAL0W1";"INAL1W1";"INAL2W1";"INAL3W1";"INAL4W1";"INAL5W1";"INC01W1";"INC01W13";"INF01W1";"INF02W1";"INL01W1";"FBI01W1";"FBI01W1R";"FBI02W1";"IFI01W1";"IFI02W1";"FNr01W1";"FQS01W1";"FQS02W1";"FQC01W1";"FQC02W1";"FQC01W1R";"FQC02W1R";"PRU01W1";"PRU02W1";"PRU03W1";"PRU04W1";"PRU05W1";"PRU01W14";"PRU02W14";"PRU03W14";"PRU04W14";"PRU05W14";"PMK01W1";"PMK02W1";"PMK03W1";"PMK04W1";"PMK01W14";"PMK02W14";"PMK03W14";"PMK04W14";"ADS05W1";"ADS06W1";"ADS07W1";"ADS08W1";"ADS05W14";"ADS06W14";"ADS07W14";"ADS08W14";"NCompletedE1";"NCompletedE2"
377;3;"2020/06/23 11:15:49";"2020/06/24 10:38:10";"2020/06/24 10:38:11";100;8;"Meisje";"13,35247";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Ja, ik heb de e-mail ontvangen";"Ja";NA;"Fully Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/08 10:51:01";"2020/05/25 17:38:08";7;2006;"2006-07-15";NA;NA;6;6;9;1;3;4;4;3;4;4;4;3;3;3;4;3;4;3;1;5;5;1;5;5;2;4;5;1;4;5;1;1;1;1;1;2;1;1;2;2;2;2;4;2;2;3;1;2;4;4;3;4;2;2;4;1;2;3;4;4;4;5;4;3;4;4;5;4;1;1;1;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;1;1;2;1;"7 keer  per week";4;60;"7 keer  per week";"2,0";"4,0";"7 keer  per week";7;7;"7 keer  per week";1;120;"7 dagen";"Nooit";"1 dag";"1 dag";6;0;1;1;"INAL2W1";8888;1;8888;8888;0;"1";"2";"215,000";1;45;"Ik heb niet gekeken of ik reacties had";8;8888;2;1;20;5;4;2;1;4;5;"Nee";"Ja";"Ja";"Ja";"Nee";"Ja";"Ja";"Ja";"Nee";"Nee";4;5;5;5;4;5;5;5;2;2;1;1;2;2;1;1;103;105
23;20;"2020/06/23 11:23:16";"2020/06/23 11:40:03";"2020/06/23 11:40:04";100;8;"Meisje";"13,01584";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie alleen met een kleine groep goede vrienden te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 12:29:13";"2020/05/19 13:19:31";11;2006;"2006-11-15";NA;NA;5;7;7;1;3;1;3;2;3;3;3;1;4;1;3;1;3;1;1;4;4;1;5;5;1;5;5;1;5;5;1;1;4;1;1;2;1;1;2;1;4;2;4;2;3;4;2;3;4;4;2;5;1;2;4;2;1;5;4;4;3;4;3;4;5;4;4;5;4;4;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";2;1;1;3;2;"3 keer  per week";2;7;"1 keer  per week";"1,0";"1,0";"6 keer  per week";3;5;"2 keer  per week";1;30;"1 dag";"Nooit";"Nooit";"Nooit";1;0;0;0;"INAL2W1,INAL3W1,INAL4W1";8888;1;1;1;0;"1";"2";"270,000";4;90;"8888";8888;8888;6;5;10;5;4;3;1;3;5;"Ja";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Ja";"Nee";"Nee";3;2;3;4;3;3;2;3;2;2;1;1;1;1;1;1;112;111
304;4;"2020/06/24 07:43:06";"2020/06/24 07:54:51";"2020/06/24 07:54:51";100;8;"Jongen";"13,76352";"Nederland";"Nederlander";"Havo";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie alleen met een kleine groep goede vrienden te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:20:29";"2020/05/19 14:52:56";2;2006;"2006-02-15";NA;NA;7;7;10;1;4;1;4;3;5;3;5;1;4;1;4;1;5;1;1;5;4;1;5;5;1;5;5;1;5;5;1;1;1;1;1;1;1;1;1;1;5;1;4;2;3;4;2;3;4;5;1;5;1;1;5;1;3;5;5;4;3;4;3;5;5;5;5;3;1;1;3;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";1;1;1;2;1;"6 keer  per week";3;10;"Minder dan  1 dag  per week";"1,0";"2,0";"7 keer  per week";10;2;"4 keer  per week";1;30;"4 dagen";"1 dag";"1 dag";"1 dag";2;1;1;1;NA;8888;8888;8888;8888;8888;"1";"1";"150,000";1;70;"6";6;7;2;2;4;4;4;2;3;4;3;"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Nee";"Ja";3;3;3;4;2;2;5;2;1;2;1;1;1;1;1;1;113;102
125;9;NA;NA;NA;NA;8;"Jongen";"14,01547";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"partially completed";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";100;100;0;16;0;0;0;0;0;0;0;0;0;0;0;NA;NA;11;2005;"2005-11-15";NA;NA;6;1111;8;1111;2;3;4;3;4;4;5;1;4;3;4;2;3;1;3;4;4;1;3;5;1111;1111;1111;1111;1111;1111;1;1;1;2;1;1111;1111;1111;1111;1111;2;1;3;1;4;3;1;3;4;1111;1111;1111;1111;1111;1111;1111;1111;1111;5;5;2;5;3;1111;1111;1111;1111;1111;5;4;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"1111";2;1;1;3;1;"6 keer  per week";6;5;"Nooit";"0,0";"0,0";"7 keer  per week";9;3;"7 keer  per week";5;60;"6 dagen";"Nooit";"Nooit";"Nooit";6;0;0;0;"INAL5W1";8888;0;0;0;1;"1";"1111";"52,000";1;8888;"8888";8888;8888;8888;8888;3;5;4;2;1;4;5;"Ja";"Nee";"Nee";"Ja";"Ja";"9999";"9999";"9999";"9999";"1111";3;5;2;4;1111;1111;1111;1111;1;2;2;1;1111;1111;1111;1111;49;NA
307;20;"2020/06/24 12:32:08";"2020/06/24 12:34:31";"2020/06/24 12:34:32";100;8;"Meisje";"13,43460";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:12:08";"2020/05/19 18:12:19";6;2006;"2006-06-15";NA;NA;6;5;8;7;3;1;3;2;4;5;5;1;4;1;4;2;4;3;1;5;4;1;5;5;1;5;4;2;5;4;1;1;1;1;1;1;1;1;1;1;3;2;3;2;2;3;2;1;3;2;3;2;3;2;2;1;1;3;4;4;4;4;5;3;3;4;5;5;3;1;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;2;1;3;2;"7 keer  per week";5;20;"7 keer  per week";"5,0";"15,0";"7 keer  per week";5;10;"7 keer  per week";8;60;"7 dagen";"Nooit";"1 dag";"1 dag";5;0;1;1;"INAL2W1";8888;1;8888;8888;0;"1";"1";"150,000";3;100;"Ik heb niet gekeken of ik reacties had";8;8888;7;5;12;5;4;2;1;4;5;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";5;3;2;1;3;3;5;1;1;1;1;1;2;2;1;1;112;113
89;9;NA;NA;NA;NA;8;"Jongen";"13,60195";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";"attrition";100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;4;2006;"2006-04-15";NA;NA;6;1111;8;1111;4;1;4;1;4;1;4;1;4;1;4;1;4;2;1;4;4;1;5;5;1111;1111;1111;1111;1111;1111;1;1;1;1;1;1111;1111;1111;1111;1111;4;3;4;1;2;4;3;2;3;1111;1111;1111;1111;1111;1111;1111;1111;1111;3;5;4;3;4;1111;1111;1111;1111;1111;1;1;1;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"1111";3;1;1;3;1;"7 keer  per week";8;45;"Nooit";"0,0";"0,0";"7 keer  per week";50;45;"7 keer  per week";12;150;"Nooit";"Nooit";"Nooit";"Nooit";0;0;0;0;"INAL1W1";1;0;0;0;0;"1";"1111";"80,000";1;8888;"8888";8888;8888;8888;8888;17;4;3;2;1;4;5;"Nee";"Nee";"Nee";"Nee";"Nee";"9999";"9999";"9999";"9999";"1111";3;3;4;2;1111;1111;1111;1111;3;2;2;2;1111;1111;1111;1111;59;NA
145;3;NA;NA;NA;NA;8;"Meisje";"13,51948";"Nederland";"Nederlander";"Havo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"fully expired";"completed";"partially completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";"completed";"attrition";100;100;0;0;100;16;100;100;100;100;100;100;0;58;0;NA;"2020/06/08 10:37:48";5;2006;"2006-05-15";NA;NA;4;4;6;5;2;3;4;3;4;3;4;1;4;2;4;3;3;3;2;4;5;2;4;4;2;4;4;3;4;3;1;3;1;2;2;2;2;4;3;2;2;4;4;2;5;4;3;2;4;3;3;4;3;4;4;4;2;3;2;4;1;3;4;3;3;2;2;4;5;5;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;2;1;3;1;"7 keer  per week";5;30;"7 keer  per week";"3,0";"7,0";"7 keer  per week";15;15;"5 keer  per week";2;45;"7 dagen";"Nooit";"2 dagen";"1 dag";7;0;4;5;"INAL2W1";8888;1;8888;8888;0;"1";"5555";"200,000";2;95;"7";7;6;4;3;4;5;2;3;1;3;5;"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Ja";"Nee";"Nee";3;4;4;3;2;2;2;2;1;2;1;2;2;2;2;2;52;18
55;15;"2020/06/23 11:16:27";"2020/06/23 11:33:23";"2020/07/07 11:33:25";84;8;"Meisje";"13,84815";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";NA;NA;"Fully Useable";"Account om informatie alleen met een kleine groep goede vrienden te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"fully expired";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;0;100;100;100;100;100;100;100;100;100;100;"2020/05/06 19:08:38";"2020/05/19 13:39:04";1;2006;"2006-01-15";NA;NA;7;6;9;8;5;2;4;1;5;1;5;1;5;1;5;2;5;2;1;5;5;1;5;5;2;3;4;2;4;4;1;1;1;2;1;2;2;2;3;2;4;2;4;1;2;3;2;3;3;4;2;3;2;2;4;2;3;3;4;5;4;4;3;4;4;4;4;3;4;2;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";4;2;1;3;2;"7 keer  per week";8;45;"7 keer  per week";"6,0";"10,0";"7 keer  per week";10;60;"3 keer  per week";1;15;"7 dagen";"Nooit";"2 dagen";"2 dagen";8;0;2;2;"INAL2W1";8888;1;8888;8888;0;"1";"1";"398,000";3;110;"6";6;5;4;4;8;5;4;3;3;3;3;"Ja";"Ja";"Ja";"Ja";"Ja";"Nee";"Ja";"Ja";"Ja";"Nee";3;3;3;3;3;3;2;2;4;4;4;4;3;3;3;2;108;105
8;20;"2020/06/23 14:27:54";"2020/06/23 16:03:14";"2020/06/23 16:03:16";100;8;"Meisje";"12,76404";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Account om informatie met iedereen te delen";NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"fully expired";"completed";"fully expired";"completed";"completed";"partially completed";"completed";"fully expired";100;100;100;100;100;100;100;0;100;0;100;100;26;100;0;"2020/05/22 16:04:26";"2020/05/19 13:26:04";2;2007;"2007-02-15";NA;NA;6;6;8;1;3;2;3;2;4;4;3;2;4;2;3;2;3;3;2;4;4;2;4;4;1;4;4;1;5;5;1;1;1;1;1;1;1;1;1;1;3;1;4;3;3;4;1;3;2;4;3;4;2;2;3;1;3;4;5;3;3;5;3;3;4;4;5;3;4;4;4;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";3;1;1;2;1;"7 keer  per week";5;10;"7 keer  per week";"5,0";"5,0";"7 keer  per week";7;5;"Minder dan  1 dag  per week";1;15;"2 dagen";"Nooit";"2 dagen";"2 dagen";2;1;2;1;"INAL2W1";8888;1;8888;8888;0;"2";"9999";"400,000";2;100;"6";6;6;2;2;10;5;4;1;1;5;5;"Ja";"Ja";"Ja";"Nee";"Nee";"Ja";"Ja";"Ja";"Ja";"Nee";3;3;4;2;3;4;4;2;1;1;1;1;1;1;1;2;109;55
272;4;"2020/06/23 11:57:05";"2020/06/23 11:59:26";"2020/06/23 11:59:26";100;8;"Meisje";"14,10026";"Nederland";"Nederlander";"Havo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 21:01:15";"2020/05/19 13:02:10";10;2005;"2005-10-15";NA;NA;5;2;8;2;3;3;4;3;3;4;5;1;4;2;3;5;4;5;2;3;4;1;4;5;2;3;3;2;4;4;1;1;1;1;1;3;2;3;3;3;3;3;3;3;3;4;3;2;2;3;3;3;4;3;3;3;4;2;3;3;3;3;4;3;2;3;3;2;4;4;3;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;2;1;3;2;"7 keer  per week";15;60;"7 keer  per week";"5,0";"15,0";"7 keer  per week";10;30;"3 keer  per week";2;60;"7 dagen";"2 dagen";"Nooit";"Nooit";10;1;0;0;"INAL3W1";8888;8888;1;0;0;"2";"1";"420,000";3;100;"7";7;6;4;3;4;5;4;1;1;5;5;"Nee";"Ja";"Ja";"Nee";"Ja";"Nee";"Ja";"Ja";"Nee";"Nee";3;3;1;2;3;3;2;1;1;1;1;1;3;2;5;4;108;91
207;22;"2020/06/26 10:10:32";"2020/06/26 10:15:44";"2020/06/26 10:15:44";100;8;"Meisje";"13,76359";"Nederland";"Nederlander";"Havo";"Nee, ik wil niet meedoen";"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"fully expired";"completed";"fully expired";"fully expired";"completed";"fully expired";"fully expired";"completed";"fully expired";"fully expired";"fully expired";"fully expired";"fully expired";100;100;0;100;0;0;100;0;0;100;0;0;0;0;0;NA;NA;2;2006;"2006-02-15";NA;NA;4;5555;5;5555;2;3;3;2;1;4;3;3;3;4;3;2;3;2;2;3;3;2;4;4;5555;5555;5555;5555;5555;5555;1;1;1;3;1;5555;5555;5555;5555;5555;2;4;2;2;5;1;3;3;3;5555;5555;5555;5555;5555;5555;5555;5555;5555;2;4;1;3;3;5555;5555;5555;5555;5555;4;4;5;"Ja, ik heb een iPhone";NA;"5555";4;2;5;4;2;"7 keer  per week";10;100;"7 keer  per week";"2,0";"10,0";"7 keer  per week";6;10;"5 keer  per week";1;30;"7 dagen";"Nooit";"7 dagen";"7 dagen";8;0;20;20;"INAL2W1";8888;1;8888;8888;0;"3 of meer";"5555";"700,000";2;305;"7";7;5;4;3;9;5;5;3;2;3;4;"Nee";"Ja";"Nee";"Nee";"Nee";"9999";"9999";"9999";"9999";"5555";4;3;3;1;5555;5555;5555;5555;1;1;1;1;5555;5555;5555;5555;58;NA
237;25;"2020/06/23 11:21:42";"2020/06/23 11:24:35";"2020/06/23 11:24:36";100;8;"Jongen";"13,43519";"Nederland";"Nederlander";"Vmbo";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:09:47";"2020/05/19 13:47:22";6;2006;"2006-06-15";NA;NA;4;5;8;6;2;3;4;2;2;4;3;1;4;3;4;4;3;5;1;4;4;2;5;4;2;3;3;2;4;4;2;1;1;3;2;3;4;3;2;2;4;4;3;2;2;3;2;2;3;3;3;4;2;4;3;2;2;3;2;4;4;4;4;3;4;2;4;4;5;2;2;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;2;1;1;"3 keer  per week";2;5;"Nooit";"0,0";"0,0";"7 keer  per week";30;4;"7 keer  per week";15;60;"2 dagen";"Nooit";"2 dagen";"1 dag";5;0;5;5;"INAL5W1";8888;0;8888;8888;1;"1";"1";"150,000";1;8888;"Ik heb niet gekeken of ik reacties had";8;8888;1;1;5;4;2;3;3;3;3;"Nee";"Ja";"Nee";"Nee";"Ja";"Nee";"Ja";"Nee";"Nee";"Ja";3;2;3;4;3;3;2;3;2;1;2;1;2;2;1;1;89;72
334;16;NA;NA;NA;NA;8;"Jongen";"13,76384";"Nederland";"Nederlander";"Vmbo";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/05 15:34:16";"2020/05/19 17:15:33";2;2006;"2006-02-15";NA;NA;7;7;9;1;4;1;5;1;4;1;5;1;4;2;5;1;5;2;1;5;4;1;5;5;1;4;4;1;5;5;1;1;1;1;1;1;1;1;1;1;4;1;5;2;2;4;3;1;2;3;4;4;3;3;3;4;4;2;5;4;4;3;5;2;3;3;2;2;1;1;1;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";5;1;1;2;1;"7 keer  per week";3;45;"Nooit";"0,0";"0,0";"7 keer  per week";10;40;"7 keer  per week";5;170;"7 dagen";"Nooit";"Nooit";"Nooit";1;0;0;0;"INAL2W1,INAL3W1";8888;1;1;0;0;"1";"1";"304,000";1;150;"8888";8888;8888;5;4;12;5;4;5;1;1;5;"Nee";"Ja";"Ja";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";"Nee";3;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;121;42
162;3;NA;NA;NA;NA;8;"Jongen";"13,51948";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"attrition";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"partially completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"attrition";"attrition";100;100;43;100;100;100;100;100;100;100;100;100;100;0;0;"2020/05/08 10:59:40";NA;5;2006;"2006-05-15";NA;NA;5;1111;8;1111;3;2;4;2;5;2;4;1;3;2;4;2;4;2;1;4;4;1;5;5;1111;1111;1111;1111;1111;1111;1;1;1;1;1;1111;1111;1111;1111;1111;3;2;3;3;4;3;4;2;4;1111;1111;1111;1111;1111;1111;1111;1111;1111;4;3;2;2;4;1111;1111;1111;1111;1111;1;1;4;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"1111";4;2;4;3;2;"7 keer  per week";6;180;"7 keer  per week";"3,0";"70,0";"7 keer  per week";8;50;"7 keer  per week";5;200;"7 dagen";"1 dag";"1 dag";"1 dag";4;1;1;1;NA;8888;8888;8888;8888;8888;"2";"1";"980,000";3;400;"Ik heb niet gekeken of ik reacties had";8;8888;3;1;15;5;4;2;1;4;5;"Nee";"Ja";"Nee";"Ja";"Ja";"9999";"9999";"9999";"9999";"1111";3;2;3;2;1111;1111;1111;1111;2;2;1;2;1111;1111;1111;1111;91;NA
130;15;"2020/06/23 11:38:42";"2020/06/24 11:21:14";"2020/06/24 11:21:14";100;8;"Jongen";"14,01516";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";"Ja, ik wil doorgaan";"completed";1;1;1;"Via de Instagram app";"Nee, ik heb de mail nog niet ontvangen";"Ja";NA;"Fully Useable";"Anders, namelijk dit account is voor...";NA;NA;"Ik kijk alleen naar posts van anderen";NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/07 09:09:41";"2020/05/19 19:38:49";11;2005;"2005-11-15";NA;NA;6;6;8;8;4;1;4;1;4;2;4;1;4;1;3;2;4;2;1;4;4;1;5;5;1;4;4;1;5;5;1;1;1;1;1;2;2;1;2;1;4;3;4;1;2;3;2;2;3;4;4;4;2;2;4;3;3;3;3;5;4;4;4;2;4;4;3;3;1;3;3;"Ja, ik heb een Android (bijv. Samsung, Motorola, Huawei)";NA;"Ik heb een Android (bijv. Samsung, Motorla, Huawei)";3;1;3;4;3;"7 keer  per week";15;30;"Nooit";"0,0";"0,0";"7 keer  per week";10;10;"7 keer  per week";3;60;"7 dagen";"Nooit";"Nooit";"Nooit";10;0;0;0;"INAL5W1";8888;0;0;0;1;"1";"1";"250,000";1;8888;"8888";8888;8888;8888;8888;5;4;2;2;2;4;4;"Nee";"Nee";"Ja";"Nee";"Nee";"Nee";"Nee";"Ja";"Nee";"Nee";3;3;2;2;2;2;2;2;4;4;4;4;4;4;4;4;95;99
373;20;"2020/06/25 13:25:23";"2020/06/25 13:30:08";"2020/06/25 13:30:09";100;8;"Meisje";"13,60182";"Nederland";"Nederlander";"Vwo (Atheneum/Gymnasium)";NA;"completed";NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";"completed";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;"2020/05/06 15:16:14";"2020/05/19 15:32:47";4;2006;"2006-04-15";NA;NA;6;6;10;1;4;2;5;2;4;2;4;1;4;1;4;2;4;3;1;5;5;1;5;5;2;5;5;2;4;4;1;1;1;1;1;2;1;1;2;1;5;2;5;3;3;5;1;1;4;4;2;4;2;2;4;1;1;5;4;3;3;5;5;4;4;4;5;5;2;2;2;"Ja, ik heb een iPhone";NA;"Ik heb een iPhone";4;1;3;3;1;"7 keer  per week";3;15;"7 keer  per week";"4,0";"10,0";"7 keer  per week";6;8;"7 keer  per week";4;25;"7 dagen";"1 dag";"1 dag";"1 dag";3;1;1;1;NA;8888;8888;8888;8888;8888;"1";"1";"470,000";2;230;"7";7;7;7;2;3;5;5;3;1;3;5;"Nee";"Ja";"Nee";"Nee";"Ja";"Nee";"Ja";"Nee";"Nee";"Ja";4;3;3;3;3;3;5;5;1;1;1;1;1;1;1;1;85;28
